stage,from,to,notes
move,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\Drainage and Hardscaping Meta4q\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (1 of 1).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (1 of 1).jpg,drainage source move
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (45 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-573.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (46 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-583.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (47 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-593.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (48 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-603.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (49 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-613.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (5 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-623.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (50 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-633.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (51 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-643.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (52 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-653.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (53 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-663.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (54 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-673.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (55 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-683.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (56 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-693.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (57 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-703.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (58 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-713.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (59 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-723.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (6 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-733.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (60 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-743.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (61 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-753.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (62 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-763.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (63 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-773.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (64 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-783.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (65 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-793.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (66 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-803.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (67 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-813.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (68 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-823.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (69 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-833.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (7 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-843.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (70 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-853.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (71 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-863.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (72 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-873.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (73 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-883.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (74 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-893.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (75 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-903.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (76 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-913.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (77 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-923.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (78 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-933.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (79 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-943.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (8 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-953.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (80 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-963.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (81 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-973.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (82 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-983.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (86 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-993.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (88 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-1003.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (9 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-1013.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (90 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-1023.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (91 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-1033.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (92 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-1043.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (93 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-1053.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (94 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-1063.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (95 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-1073.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (96 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-1083.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (97 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-1093.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (98 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-1103.jpg,normalized
rename,C:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\Ground Level Contracting - Excavation, Foundations, Industrial Construction - Barrie, Orilla, Simcoe County - Muskoka Bedrock- Drainage, Hardscaping - Barrie, Midland, Orilla - Simcoe County (99 of 116).jpg,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\services\Drainage-and-Hardscaping\drainage-hardscaping-1113.jpg,normalized
rename,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\Logos\Ground Level Contracting Logo (1 of 1).png,c:\Users\hutch\OneDrive\Desktop\Testing from Scratch\public\images\Logos\ground-level-logo.png,normalized-logo
